Gene1,Gene2,CC,p_value,Gene1_ID,Gene2_ID
HSF1,YY1,0.9822243473840276,4.711524184029072e-4,ENSG00000284774,NA
RFXANK,YY1,0.8892631744542582,0.017715003633790197,ENSG00000064490,NA
PBRM1,YY1,0.9577923722701102,0.0026346296545445413,ENSG00000163939,NA
KLF10,YY1,0.9409901254464299,0.0051205068736308226,ENSG00000155090,NA
RARA,YY1,0.902249219335332,0.01386580781210165,ENSG00000131759,NA
DNMT1,YY1,0.8573629931161315,0.02906697612906699,ENSG00000130816,NA
NR1H3,YY1,0.9028822041458232,0.013689798375817052,ENSG00000025434,NA
GATAD2B,YY1,0.8568051281944798,0.02928906791743035,ENSG00000143614,NA
YY1,ZBTB14,0.9274155151488126,0.007711555212394487,NA,ENSG00000198081
HSF2,YY1,0.9346242776760009,0.00627127017352046,ENSG00000025156,NA
GMEB1,YY1,0.9401983253804764,0.005257427851937898,ENSG00000162419,NA
YY1,ZNF777,0.9722049408715508,0.0011481112186678007,NA,NA
E2F5,YY1,0.916221037178499,0.010234353224029838,ENSG00000133740,NA
KDM5B,YY1,0.9747676847125574,9.469722764065843e-4,ENSG00000117139,NA
RELA,YY1,0.8635682265391549,0.026650698019984372,NA,NA
GMEB2,YY1,0.9182997458177339,0.009739725498704421,ENSG00000101216,NA
YY1,ZNF687,0.8615206883090211,0.02743700402067066,NA,ENSG00000143373
RAC3,YY1,0.915347367475132,0.010445789021373894,ENSG00000169750,NA
USF1,YY1,0.8474486911596472,0.03313277320175526,ENSG00000158773,NA
NFYB,YY1,0.8406282706481343,0.03607505315802985,ENSG00000120837,NA
E2F8,YY1,0.8696096687921575,0.024394033072984263,ENSG00000129173,NA
SALL4,YY1,0.9680665620927746,0.001513334711719296,ENSG00000101115,NA
YY1,ZNF335,0.9722146335908147,0.001147314358947356,NA,ENSG00000198026
SMARCC2,YY1,0.8308269090804983,0.040508474464687985,ENSG00000139613,NA
HMG20A,YY1,0.9321902666966129,0.006741339896721987,ENSG00000140382,NA
SREBF2,YY1,0.8415791389365028,0.03565779625109753,ENSG00000198911,NA
YY1,ZNF692,0.8580347735429877,0.02880059578752894,NA,ENSG00000171163
RFX7,YY1,0.8202950082329462,0.04553914001389223,NA,NA
KDM2A,YY1,0.8634816859882797,0.02668371211285983,ENSG00000173120,NA
YY1,ZBTB26,0.9501688818936246,0.0036628416680246937,NA,ENSG00000171448
GATAD2A,YY1,0.9820438685088726,4.807392553674654e-4,ENSG00000167491,NA
UBTF,YY1,0.9029583493597394,0.013668698349722256,ENSG00000108312,NA
NR2F6,YY1,0.9166656909301631,0.010127548586327863,ENSG00000160113,NA
SCX,YY1,0.9012225025804583,0.014153605270047057,ENSG00000260428,NA
JUND,YY1,0.8239944245111489,0.043740796837021693,ENSG00000130522,NA
THAP9,YY1,0.8339615434647997,0.039064415642185636,ENSG00000168152,NA
HMGXB4,YY1,0.9169113836386926,0.010068767058056255,ENSG00000100281,NA
CUX1,SIX4,0.858245626601915,0.028717225945029654,ENSG00000257923,ENSG00000100625
SIX4,TFDP2,0.8445154658961225,0.03438370697881168,ENSG00000100625,ENSG00000114126
SIX4,ZBTB7A,0.8243231352669296,0.04358263981164541,ENSG00000100625,ENSG00000178951
ARID3A,SIX4,0.912617907716337,0.011119836412887654,ENSG00000116017,ENSG00000100625
SIX4,ZNF362,0.9307181628294064,0.007033683970019951,ENSG00000100625,ENSG00000160094
SIX4,SREBF1,0.8268966616195371,0.04235364814440242,ENSG00000100625,ENSG00000072310
E2F7,SIX4,0.8171603173066684,0.04708932709748214,ENSG00000165891,ENSG00000100625
SIX4,SP3,0.8527123880589327,0.030942858685507536,ENSG00000100625,ENSG00000172845
SIX4,SRF,0.850129284505695,0.03200870663655126,ENSG00000100625,ENSG00000112658
CEBPG,SIX4,0.9809823819740198,5.390656440630766e-4,ENSG00000153879,ENSG00000100625
KLF6,SIX4,0.8396578298637213,0.03650324983345669,ENSG00000067082,ENSG00000100625
MYC,SIX4,0.8237593604759273,0.04385406016041879,ENSG00000136997,ENSG00000100625
HEY1,SIX4,0.8547639263185629,0.030108505845847813,ENSG00000164683,ENSG00000100625
SIX4,SP1,0.8199525724170479,0.04570730868094133,ENSG00000100625,ENSG00000185591
SIX4,ZBTB39,0.8344048687163547,0.03886216731822546,ENSG00000100625,ENSG00000166860
SIX4,UBP1,0.8776281882031092,0.021546040089148483,ENSG00000100625,ENSG00000153560
DNMT1,SIX4,0.9038700444768664,0.01341728558513523,ENSG00000130816,ENSG00000100625
SIX4,ZBTB14,0.9094528869219947,0.011926981614442219,ENSG00000100625,ENSG00000198081
HSF2,SIX4,0.8133778221940763,0.048991932455696975,ENSG00000025156,ENSG00000100625
SIX4,ZNF777,0.8412671602187282,0.03579444624047117,ENSG00000100625,NA
KDM5B,SIX4,0.8345290463607115,0.03880560473113151,ENSG00000117139,ENSG00000100625
SALL1,SIX4,0.8450780425080588,0.03414209291075186,ENSG00000103449,ENSG00000100625
NFAT5,SIX4,0.9296563250060459,0.007248310484168196,ENSG00000102908,ENSG00000100625
SIX4,SP4,0.849395050828276,0.03231477658549839,ENSG00000100625,ENSG00000105866
NFYB,SIX4,0.8524267193381805,0.03105989365351864,ENSG00000120837,ENSG00000100625
E2F8,SIX4,0.8316666947813792,0.04011919764521171,ENSG00000129173,ENSG00000100625
SIX4,SREBF2,0.9139009501307803,0.010800441457235483,ENSG00000100625,ENSG00000198911
RFX7,SIX4,0.903977623012235,0.01338776791198115,NA,ENSG00000100625
RXRA,SIX4,0.8208400671300159,0.04527205933545624,ENSG00000186350,ENSG00000100625
SIX4,UBTF,0.8401064842507746,0.03630499084247016,ENSG00000100625,ENSG00000108312
PKNOX2,SIX4,0.8961599709379491,0.015614286831806184,ENSG00000165495,ENSG00000100625
SIX4,TEAD3,0.9666348562763889,0.0016512776370990504,ENSG00000100625,ENSG00000007866
JUND,SIX4,0.8473779882761746,0.033162668922435336,ENSG00000130522,ENSG00000100625
NFX1,SIX4,0.8210494141163429,0.04516967304315794,ENSG00000086102,ENSG00000100625
MYCL,RFXAP,0.9860317185357145,2.913066347363331e-4,ENSG00000116990,ENSG00000133111
RFXAP,ZNF414,0.9269972478455136,0.007799572233017756,ENSG00000133111,ENSG00000133250
RFXAP,TFDP2,0.8836977689308857,0.019502749287988303,ENSG00000133111,ENSG00000114126
RFXAP,ZNF362,0.8963997577149216,0.0155435440736272,ENSG00000133111,ENSG00000160094
RFXAP,SREBF1,0.8478279422566202,0.032972629151398744,ENSG00000133111,ENSG00000072310
RFXAP,TSC22D2,0.8474099055470269,0.03314917157943614,ENSG00000133111,ENSG00000196428
RFXAP,TFAP4,0.8150411572289997,0.048150960217997904,ENSG00000133111,ENSG00000090447
HMG20B,RFXAP,0.8527530619158844,0.030926212081861578,ENSG00000064961,ENSG00000133111
HMGA1,RFXAP,0.9055038799577585,0.012972372713411841,ENSG00000137309,ENSG00000133111
MTA2,RFXAP,0.8952509232722025,0.015883880847910488,ENSG00000149480,ENSG00000133111
RFXAP,SP3,0.9196921108153084,0.009415068471694708,ENSG00000133111,ENSG00000172845
RFXAP,YBX3,0.8595059825892697,0.028221277968978713,ENSG00000133111,ENSG00000060138
LEF1,RFXAP,0.8954067223294085,0.015837518250848497,ENSG00000138795,ENSG00000133111
RFXAP,SRF,0.844562745456287,0.03436337059567967,ENSG00000133111,ENSG00000112658
MAX,RFXAP,0.9123058286882972,0.011198205697298298,ENSG00000125952,ENSG00000133111
RFXAP,SMARCC1,0.8937241763735021,0.016341657192833585,ENSG00000133111,ENSG00000173473
RFXAP,ZNF740,0.8994447884755074,0.014658651349685555,ENSG00000133111,ENSG00000139651
PBX4,RFXAP,0.8845573708532569,0.019221248941113215,ENSG00000105717,ENSG00000133111
OTX2,RFXAP,0.8705307380273909,0.024058334049185906,ENSG00000165588,ENSG00000133111
ID2,RFXAP,0.8257015929138648,0.04292231495523836,ENSG00000115738,ENSG00000133111
HEY1,RFXAP,0.8182436590431976,0.04655085745952527,ENSG00000164683,ENSG00000133111
RFXAP,ZBTB17,0.844375069888733,0.03444412896728873,ENSG00000133111,ENSG00000116809
RFXAP,SP1,0.8664705450110852,0.025554750231941682,ENSG00000133111,ENSG00000185591
ADNP2,RFXAP,0.8338551290448448,0.03911303589356628,ENSG00000101544,ENSG00000133111
RFXAP,SMAD3,0.9505428926038204,0.0036085220303357563,ENSG00000133111,ENSG00000166949
RFXAP,ZNF710,0.8833401560959878,0.019620436578006,ENSG00000133111,ENSG00000140548
RFXAP,SOX4,0.8189350551145391,0.04620870826519358,ENSG00000133111,ENSG00000124766
CREBL2,RFXAP,0.8691246348661937,0.024571701535335305,ENSG00000111269,ENSG00000133111
RFXANK,RFXAP,0.8125408234752834,0.04941766818925677,ENSG00000064490,ENSG00000133111
PBRM1,RFXAP,0.8667724937144266,0.0254419872767503,ENSG00000163939,ENSG00000133111
DNMT1,RFXAP,0.907505724796764,0.012437133325199223,ENSG00000130816,ENSG00000133111
NR1H3,RFXAP,0.9462090357794607,0.004262380535356852,ENSG00000025434,ENSG00000133111
GATAD2B,RFXAP,0.8779727273106351,0.021427449893818677,ENSG00000143614,ENSG00000133111
HSF2,RFXAP,0.9352276214443148,0.006157316540818141,ENSG00000025156,ENSG00000133111
GMEB1,RFXAP,0.8788720192635646,0.021119387453137066,ENSG00000162419,ENSG00000133111
RFXAP,ZNF777,0.9413408816340387,0.00506041840073966,ENSG00000133111,NA
E2F5,RFXAP,0.8605332948197488,0.027820061999582063,ENSG00000133740,ENSG00000133111
KDM5B,RFXAP,0.8779798483116068,0.02142500214617399,ENSG00000117139,ENSG00000133111
RFXAP,SP4,0.8789876484768446,0.02107993204607921,ENSG00000133111,ENSG00000105866
GMEB2,RFXAP,0.8877165104045412,0.01820356140043365,ENSG00000101216,ENSG00000133111
RAC3,RFXAP,0.9545246549427919,0.003054988845971803,ENSG00000169750,ENSG00000133111
RFXAP,USF1,0.8859736104749646,0.01876173970567681,ENSG00000133111,ENSG00000158773
E2F8,RFXAP,0.9209231725110957,0.009132477548358917,ENSG00000129173,ENSG00000133111
RFXAP,ZNF335,0.8182601571911712,0.04654267939814958,ENSG00000133111,ENSG00000198026
RFXAP,SMARCC2,0.9374850889870301,0.005740013445876822,ENSG00000133111,ENSG00000139613
HMG20A,RFXAP,0.9665311223957478,0.0016615033066383121,ENSG00000140382,ENSG00000133111
KDM2A,RFXAP,0.9277710505912721,0.007637121721304247,ENSG00000173120,ENSG00000133111
RFXAP,RXRA,0.8953916807654383,0.015841991467646047,ENSG00000133111,ENSG00000186350
RFXAP,ZBTB26,0.8331392831169128,0.039440838600082545,ENSG00000133111,ENSG00000171448
GATAD2A,RFXAP,0.8648902602303756,0.02614877272064007,ENSG00000167491,ENSG00000133111
RFXAP,UBTF,0.968370679061489,0.001484799707709248,ENSG00000133111,ENSG00000108312
NR2F6,RFXAP,0.8833677332120953,0.019611349126437853,ENSG00000160113,ENSG00000133111
RFXAP,SCX,0.9548141460693774,0.0030165127270715825,ENSG00000133111,ENSG00000260428
RFXAP,ZHX2,0.9246091116920058,0.008311426220553569,ENSG00000133111,ENSG00000178764
RFXAP,THAP9,0.8191012106747756,0.04612665833275314,ENSG00000133111,ENSG00000168152
CUX1,TFDP2,0.8279911399653893,0.041835954702460126,ENSG00000257923,ENSG00000114126
ARID3A,CUX1,0.9044732392651943,0.01325218488774361,ENSG00000116017,ENSG00000257923
CUX1,ZNF362,0.8263214099200008,0.04262693654254112,ENSG00000257923,ENSG00000160094
CUX1,HMGA1,0.820092298050246,0.04563865521678624,ENSG00000257923,ENSG00000137309
CUX1,E2F7,0.8234775067696224,0.043990048655844265,ENSG00000257923,ENSG00000165891
CUX1,SP3,0.8233984778057523,0.0440282137030876,ENSG00000257923,ENSG00000172845
CEBPG,CUX1,0.8870841048986791,0.01840516025429212,ENSG00000153879,ENSG00000257923
CUX1,ZBED4,0.8668508324859779,0.025412770337558826,ENSG00000257923,ENSG00000100426
CUX1,HIC2,0.9168231079686255,0.010089867739721184,ENSG00000257923,ENSG00000169635
CUX1,ZNF644,0.9696933571548016,0.001363820687219258,ENSG00000257923,ENSG00000122482
CUX1,HEY1,0.9726251174418344,0.0011138191404444977,ENSG00000257923,ENSG00000164683
CUX1,UBP1,0.8118510646885035,0.049769794576901345,ENSG00000257923,ENSG00000153560
CUX1,SOX4,0.8468248390222889,0.03339699885176963,ENSG00000257923,ENSG00000124766
CUX1,DNMT1,0.8287967524151812,0.04145679713133609,ENSG00000257923,ENSG00000130816
CUX1,ZBTB14,0.8992895991111839,0.014703145377774614,ENSG00000257923,ENSG00000198081
CUX1,PRDM2,0.8184028995047352,0.04647195054437718,ENSG00000257923,ENSG00000116731
CUX1,MEIS2,0.9449482291789161,0.004462623574517692,ENSG00000257923,ENSG00000134138
CUX1,SALL1,0.9085807310357075,0.012154206625805231,ENSG00000257923,ENSG00000103449
CUX1,NFAT5,0.8679204419959873,0.02501544988232214,ENSG00000257923,ENSG00000102908
CUX1,SP4,0.9227518477260133,0.008720434982290146,ENSG00000257923,ENSG00000105866
CUX1,ID4,0.9091414969418801,0.012007870739704642,ENSG00000257923,ENSG00000172201
CUX1,NFYB,0.9418993226538459,0.004965468161898192,ENSG00000257923,ENSG00000120837
CUX1,MEIS1,0.9076919512586993,0.01238789569682824,ENSG00000257923,ENSG00000143995
CUX1,SREBF2,0.8760505456604352,0.02209305415658599,ENSG00000257923,ENSG00000198911
CUX1,NR2F6,0.9191698228539686,0.009536223616218474,ENSG00000257923,ENSG00000160113
CUX1,PKNOX2,0.8508356154427155,0.031715565636494594,ENSG00000257923,ENSG00000165495
CUX1,TEAD3,0.8619257709883,0.027280581509051476,ENSG00000257923,ENSG00000007866
CUX1,NFX1,0.9530182540879172,0.003259075634853198,ENSG00000257923,ENSG00000086102
MYCL,ZNF414,0.9445969982997973,0.00451920934429295,ENSG00000116990,ENSG00000133250
MYCL,TFDP2,0.8789609230564485,0.021089048255542978,ENSG00000116990,ENSG00000114126
MYCL,ZNF362,0.8602079054615465,0.027946847891051684,ENSG00000116990,ENSG00000160094
MYCL,TSC22D2,0.8833465029612424,0.019618344925128095,ENSG00000116990,ENSG00000196428
MYCL,TFAP4,0.8514158638957711,0.031475704027534114,ENSG00000116990,ENSG00000090447
HMG20B,MYCL,0.8307518502510214,0.04054335306496934,ENSG00000064961,ENSG00000116990
MYCL,NFKBIB,0.8180374465667327,0.04665313246525992,ENSG00000116990,ENSG00000282905
HMGA1,MYCL,0.8581038682661201,0.02877326360371993,ENSG00000137309,ENSG00000116990
MTA2,MYCL,0.9057145392738367,0.012915535158638471,ENSG00000149480,ENSG00000116990
MYCL,SP3,0.9110550779228309,0.011514968248411564,ENSG00000116990,ENSG00000172845
MYCL,YBX3,0.8865147945304281,0.018587555946203434,ENSG00000116990,ENSG00000060138
LEF1,MYCL,0.8715081702598967,0.023704515753634112,ENSG00000138795,ENSG00000116990
MYCL,SRF,0.8404006746886378,0.03617526437031946,ENSG00000116990,ENSG00000112658
MAX,MYCL,0.9443725282453354,0.004555556162146655,ENSG00000125952,ENSG00000116990
MYCL,SMARCC1,0.9186396135579515,0.00965998567620248,ENSG00000116990,ENSG00000173473
MYCL,ZNF740,0.9022844588595167,0.013855980501629298,ENSG00000116990,ENSG00000139651
BF1,MYCL,0.8182140338340174,0.04656554422606754,ENSG00000229215,ENSG00000116990
MYCL,PBX4,0.9236326252317147,0.008525277547794825,ENSG00000116990,ENSG00000105717
MYCL,OTX2,0.8805133604763725,0.020562626753892674,ENSG00000116990,ENSG00000165588
ID2,MYCL,0.81397697845603,0.048688223988645966,ENSG00000115738,ENSG00000116990
MYCL,ZBTB17,0.8757321807341267,0.022204234023238945,ENSG00000116990,ENSG00000116809
MYCL,SP1,0.8722124586305742,0.02345112031533952,ENSG00000116990,ENSG00000185591
ADNP2,MYCL,0.8344225796333447,0.03885409768239647,ENSG00000101544,ENSG00000116990
MYCL,SMAD3,0.9519437122414655,0.003408619430995504,ENSG00000116990,ENSG00000166949
MYCL,ZNF710,0.8375431221207207,0.03744455552995776,ENSG00000116990,ENSG00000140548
CREBL2,MYCL,0.8872169856244688,0.018362712056185285,ENSG00000111269,ENSG00000116990
MYCL,RFXANK,0.8431934236026543,0.034954649842687424,ENSG00000116990,ENSG00000064490
MYCL,PBRM1,0.8893301939610925,0.017693977797555608,ENSG00000116990,ENSG00000163939
DNMT1,MYCL,0.8817862618399421,0.020135743608500706,ENSG00000130816,ENSG00000116990
MYCL,NR1H3,0.9513629180624478,0.00349082150175232,ENSG00000116990,ENSG00000025434
GATAD2B,MYCL,0.8936727749793228,0.016357178077761016,ENSG00000143614,ENSG00000116990
HSF2,MYCL,0.942483855450927,0.0048670255488288535,ENSG00000025156,ENSG00000116990
GMEB1,MYCL,0.8898638170018583,0.017526993425362652,ENSG00000162419,ENSG00000116990
MYCL,ZNF777,0.9251941174920142,0.008184576217513983,ENSG00000116990,NA
E2F5,MYCL,0.8927465350923529,0.016638073903074754,ENSG00000133740,ENSG00000116990
KDM5B,MYCL,0.8861311748618396,0.018710946189032303,ENSG00000117139,ENSG00000116990
MYCL,SP4,0.8420646376101214,0.035445631469726145,ENSG00000116990,ENSG00000105866
GMEB2,MYCL,0.9237897083488361,0.008490697817443727,ENSG00000101216,ENSG00000116990
MYCL,NRF1,0.8188734940901378,0.04623912517847441,ENSG00000116990,ENSG00000106459
MYCL,ZNF687,0.8424650336912495,0.03527110486398335,ENSG00000116990,ENSG00000143373
MYCL,RAC3,0.978181604246937,7.088703491904723e-4,ENSG00000116990,ENSG00000169750
MYCL,USF1,0.9272560022528096,0.007745064498443221,ENSG00000116990,ENSG00000158773
E2F8,MYCL,0.9203291613189882,0.009268310769036968,ENSG00000129173,ENSG00000116990
MYCL,ZNF335,0.8377606394153957,0.03734721458640353,ENSG00000116990,ENSG00000198026
MYCL,SMARCC2,0.9384842000667769,0.005559896612659276,ENSG00000116990,ENSG00000139613
HMG20A,MYCL,0.9839880526377736,3.8252109628237084e-4,ENSG00000140382,ENSG00000116990
KDM2A,MYCL,0.9453163660458267,0.004403689503199415,ENSG00000173120,ENSG00000116990
MYCL,RXRA,0.8445335933822625,0.03437590912381244,ENSG00000116990,ENSG00000186350
MYCL,ZBTB26,0.8630258019697616,0.026857946167994792,ENSG00000116990,ENSG00000171448
GATAD2A,MYCL,0.8828760397435221,0.019773678563604243,ENSG00000167491,ENSG00000116990
MYCL,UBTF,0.9363159548623842,0.005954346066642209,ENSG00000116990,ENSG00000108312
MYCL,NR2F6,0.838370456216607,0.03707495019149742,ENSG00000116990,ENSG00000160113
MYCL,SCX,0.9231606544562618,0.008629586836826813,ENSG00000116990,ENSG00000260428
MYCL,ZHX2,0.8862618632980931,0.01866886665686567,ENSG00000116990,ENSG00000178764
MYCL,THAP9,0.8646010911075376,0.02625817186683583,ENSG00000116990,ENSG00000168152
TFDP2,TGIF2,0.9047994320302046,0.013163313787311906,ENSG00000114126,ENSG00000118707
TGIF2,ZBTB7A,0.9361074790290472,0.005992968596843508,ENSG00000118707,ENSG00000178951
ARID3A,TGIF2,0.8525581863861936,0.031006007292461772,ENSG00000116017,ENSG00000118707
TGIF2,TSC22D2,0.8961917947071057,0.015604889171560495,ENSG00000118707,ENSG00000196428
TFAP4,TGIF2,0.8697033091280766,0.0243598031866316,ENSG00000090447,ENSG00000118707
HMG20B,TGIF2,0.9483483499503322,0.00393293889269464,ENSG00000064961,ENSG00000118707
NFKBIB,TGIF2,0.8440911642606218,0.03456646550820535,ENSG00000282905,ENSG00000118707
HMGA1,TGIF2,0.8605213192629323,0.02782472335490743,ENSG00000137309,ENSG00000118707
FOXA2,TGIF2,0.8232695303672746,0.04409051874233296,ENSG00000125798,ENSG00000118707
MTA2,TGIF2,0.8421765723300879,0.0353968000233093,ENSG00000149480,ENSG00000118707
E2F7,TGIF2,0.8537229223047037,0.03053053108266953,ENSG00000165891,ENSG00000118707
SP3,TGIF2,0.8827261863441666,0.019823279033185585,ENSG00000172845,ENSG00000118707
TGIF2,YBX3,0.8746638307819086,0.022579270297028,ENSG00000118707,ENSG00000060138
SRF,TGIF2,0.9518000953061819,0.0034288564668677607,ENSG00000112658,ENSG00000118707
MAX,TGIF2,0.8121806735179683,0.04960138248512001,ENSG00000125952,ENSG00000118707
CEBPG,TGIF2,0.8447552737018245,0.03428061680914576,ENSG00000153879,ENSG00000118707
TGIF2,ZNF384,0.9538240932022143,0.0031490930869180547,ENSG00000118707,ENSG00000126746
LRRFIP2,TGIF2,0.9378995378901003,0.005664956887746891,ENSG00000093167,ENSG00000118707
TGIF2,ZNF740,0.9158162235021623,0.010332060989101362,ENSG00000118707,ENSG00000139651
PRDM14,TGIF2,0.8202155445798847,0.04557813854359479,ENSG00000147596,ENSG00000118707
TGIF2,ZBTB17,0.8632093069675628,0.026787747775904702,ENSG00000118707,ENSG00000116809
SP1,TGIF2,0.9254081859751443,0.008138395938171979,ENSG00000185591,ENSG00000118707
TGIF2,ZBTB39,0.8674850361199623,0.025176827806757854,ENSG00000118707,ENSG00000166860
ETV1,TGIF2,0.8784308324227106,0.021270254594973385,ENSG00000006468,ENSG00000118707
TFCP2,TGIF2,0.9862449831348682,2.824995054818216e-4,ENSG00000135457,ENSG00000118707
TGIF2,UBP1,0.8825239307428285,0.019890318574472796,ENSG00000118707,ENSG00000153560
ADNP2,TGIF2,0.8945100767365116,0.016105233396531547,ENSG00000101544,ENSG00000118707
ETV4,TGIF2,0.8363255946400538,0.0379916041833948,ENSG00000175832,ENSG00000118707
HSF1,TGIF2,0.968890022466893,0.0014366914574663787,ENSG00000284774,ENSG00000118707
RFXANK,TGIF2,0.8432884098292146,0.03491348118465571,ENSG00000064490,ENSG00000118707
PBRM1,TGIF2,0.8586708872529853,0.028549429102513655,ENSG00000163939,ENSG00000118707
KLF10,TGIF2,0.9376028255053371,0.005718642267388358,ENSG00000155090,ENSG00000118707
RARA,TGIF2,0.9576219788669373,0.0026557917391052126,ENSG00000131759,ENSG00000118707
TGIF2,ZBTB14,0.8710076123919624,0.023885399596742456,ENSG00000118707,ENSG00000198081
GMEB1,TGIF2,0.8456895733135056,0.03388036428209741,ENSG00000162419,ENSG00000118707
TGIF2,ZNF777,0.8748836427037293,0.022501862131146733,ENSG00000118707,NA
E2F5,TGIF2,0.8304861416017237,0.040666936314404295,ENSG00000133740,ENSG00000118707
KDM5B,TGIF2,0.8903737062738175,0.01736814616587132,ENSG00000117139,ENSG00000118707
RELA,TGIF2,0.8322118833192154,0.039867421132461084,NA,ENSG00000118707
GMEB2,TGIF2,0.8196425179442505,0.045859823845260224,ENSG00000101216,ENSG00000118707
SOX3,TGIF2,0.8439186388585799,0.034640907387267265,NA,ENSG00000118707
NFYB,TGIF2,0.8382537177311064,0.03712699795951893,ENSG00000120837,ENSG00000118707
SALL4,TGIF2,0.9589106525769727,0.0024978154266394,ENSG00000101115,ENSG00000118707
TGIF2,ZNF335,0.9247739010769822,0.00827559797224001,ENSG00000118707,ENSG00000198026
DNMT3A,TGIF2,0.891229055104078,0.01710323671364335,ENSG00000119772,ENSG00000118707
DNMT3B,TGIF2,0.8311786226132776,0.04034522606948091,ENSG00000088305,ENSG00000118707
KLF3,TGIF2,0.8748694571080314,0.022506853851244093,ENSG00000109787,ENSG00000118707
TGIF2,ZNF692,0.8273383252313659,0.04214438132060353,ENSG00000118707,ENSG00000171163
TGIF2,ZBTB26,0.8649268958425709,0.02613492813278237,ENSG00000118707,ENSG00000171448
GATAD2A,TGIF2,0.9118362586832108,0.011316626364048815,ENSG00000167491,ENSG00000118707
NR2F6,TGIF2,0.8556603216400199,0.029747331825908784,ENSG00000160113,ENSG00000118707
TEAD3,TGIF2,0.8159728259520658,0.04768286897143632,ENSG00000007866,ENSG00000118707
JUND,TGIF2,0.8736652273597826,0.02293253069092535,ENSG00000130522,ENSG00000118707
ELK3,TGIF2,0.8235647374094263,0.0439479407301376,ENSG00000111145,ENSG00000118707
HMGXB4,TGIF2,0.9288594698843353,0.007411442314611466,ENSG00000100281,ENSG00000118707
MXD3,TGIF2,0.8873647681821231,0.01831555872868125,ENSG00000213347,ENSG00000118707
TFDP2,ZNF414,0.8145984152378377,0.04837414780585838,ENSG00000114126,ENSG00000133250
ZNF362,ZNF414,0.9021325850837923,0.013898357791369912,ENSG00000160094,ENSG00000133250
SREBF1,ZNF414,0.8984293348945364,0.014950968052629719,ENSG00000072310,ENSG00000133250
FOXB1,ZNF414,0.8248717334131054,0.04331928057047172,ENSG00000171956,ENSG00000133250
TSC22D2,ZNF414,0.8501020177459676,0.03202004838348799,ENSG00000196428,ENSG00000133250
OTX1,ZNF414,0.8203490381081978,0.04551263254284201,ENSG00000115507,ENSG00000133250
MTA2,ZNF414,0.8975065577724428,0.015219016576763713,ENSG00000149480,ENSG00000133250
ZIC3,ZNF414,0.8818522639610897,0.020113725816968207,ENSG00000156925,ENSG00000133250
SP3,ZNF414,0.860634810254343,0.02778056309199899,ENSG00000172845,ENSG00000133250
YBX3,ZNF414,0.8225184731337147,0.04445423181857912,ENSG00000060138,ENSG00000133250
MAX,ZNF414,0.9094251593775596,0.01193417361249733,ENSG00000125952,ENSG00000133250
SMARCC1,ZNF414,0.9450236605581491,0.004450516661242317,ENSG00000173473,ENSG00000133250
ZNF414,ZNF740,0.8526331824392186,0.030975287341899357,ENSG00000133250,ENSG00000139651
FOXP4,ZNF414,0.8354751642120198,0.03837591857793811,ENSG00000137166,ENSG00000133250
BF1,ZNF414,0.870699950183695,0.023996902695967867,ENSG00000229215,ENSG00000133250
PBX4,ZNF414,0.9230482333884626,0.008654523771945073,ENSG00000105717,ENSG00000133250
POU4F3,ZNF414,0.9039550335015547,0.013393963476445274,ENSG00000091010,ENSG00000133250
OTX2,ZNF414,0.9584901130282582,0.002548843839268993,ENSG00000165588,ENSG00000133250
ID2,ZNF414,0.8944265674722806,0.016130276958904743,ENSG00000115738,ENSG00000133250
ZBTB17,ZNF414,0.8727099126546014,0.02327292373350013,ENSG00000116809,ENSG00000133250
SP1,ZNF414,0.8387239189565037,0.036917568112199,ENSG00000185591,ENSG00000133250
SMAD3,ZNF414,0.9856957889536915,3.0545228493030337e-4,ENSG00000166949,ENSG00000133250
ZNF414,ZNF710,0.8458075588003968,0.03382997692307639,ENSG00000133250,ENSG00000140548
CREBL2,ZNF414,0.945522496612903,0.004370858439915676,ENSG00000111269,ENSG00000133250
PBRM1,ZNF414,0.898077736779022,0.015052829845957731,ENSG00000163939,ENSG00000133250
DNMT1,ZNF414,0.9228512143790547,0.00869831040077104,ENSG00000130816,ENSG00000133250
NR1H3,ZNF414,0.9715740520127234,0.0012005672048588723,ENSG00000025434,ENSG00000133250
GATAD2B,ZNF414,0.9531131779366756,0.0032460237375630013,ENSG00000143614,ENSG00000133250
HSF2,ZNF414,0.9232087664678243,0.00861892545633359,ENSG00000025156,ENSG00000133250
GMEB1,ZNF414,0.8926872837365933,0.01665612096417597,ENSG00000162419,ENSG00000133250
ZNF414,ZNF777,0.8709830904913921,0.023894277766699206,ENSG00000133250,NA
E2F5,ZNF414,0.8440440940864202,0.034586768039598065,ENSG00000133740,ENSG00000133250
KDM5B,ZNF414,0.8781034083034281,0.02138255133832661,ENSG00000117139,ENSG00000133250
SP4,ZNF414,0.8236855836473609,0.0438896369652897,ENSG00000105866,ENSG00000133250
GMEB2,ZNF414,0.852883011749391,0.030873055830614785,ENSG00000101216,ENSG00000133250
NRF1,ZNF414,0.8672655610466731,0.025258360630505076,ENSG00000106459,ENSG00000133250
ZNF414,ZNF687,0.8707256393366427,0.02398758295788,ENSG00000133250,ENSG00000143373
RAC3,ZNF414,0.9599504123671057,0.002373835046431413,ENSG00000169750,ENSG00000133250
