gene_id,gene_short_name,PS_cEpiblast,NP_Epiblast,Induced_5hrs,Induced_9hrs,Induced_12hrs,FC_0hrs,FC_5hrs,FC_9hrs,FC_12hrs,FC_PS,FC_NP
ENSGALG00000015208,ROR2,12.4791,6.23766,14.0391,13.6445,8.41246,0.296989123,4.944320007,4.153817116,2.541943399,3.750067614,1.151116762
ENSGALG00000015209,NFIL3,3.79175,5.33268,7.99934,9.21659,8.06967,1.038880708,0.657283715,0.621223089,0.475553657,0.497578214,0.760775687
ENSGALG00000015231,ZBTB24,4.58917,3.52609,5.47365,4.62317,4.30781,1.574587341,0.651252081,0.63998433,0.618629792,0.408340007,0.539674061
ENSGALG00000015244,TBX19,0.0371065,0.015319,0.0343975,0.249953,0,2.614643506,0.0343975,3.176357862,0,0.387035235,0.191049757
ENSGALG00000015254,ST18,0,0.0449548,0,0,0.0586101,1,0,0,0.0586101,0,0.897265578
ENSGALG00000015297,FOXO3,2.08725,3.45077,2.66415,3.36233,3.62189,3.59569844,0.187124665,0.213109174,0.277543717,0.424140391,0.315865737
ENSGALG00000015305,NR2E1,0.169837,0.158883,0.0629268,0.0762028,0.0824998,0.870492382,0.328882849,0.397055023,0.606968754,1.814356359,0.540955643
ENSGALG00000015334,ZBTB11,5.0878,7.16791,7.15663,6.66844,6.04314,0.891787056,0.766979283,0.856675604,0.813691459,0.750797237,1.386585085
ENSGALG00000015346,NFKBIZ,3.41857,2.90975,2.75355,4.89173,1.96653,0.992584119,0.658871695,0.348669608,0.191434496,0.617256465,0.646068414
ENSGALG00000015353,BBX,0.60124,2.52478,2.39762,5.19115,4.36678,0.633269659,1.506856719,1.952169286,1.371721696,0.872772669,1.846422747
ENSGALG00000015385,THAP1,8.25745,4.6889,6.88636,7.51064,7.04236,0.746230229,1.142344321,1.020821073,0.92128408,1.028596591,0.891158169
ENSGALG00000015388,BLIMP1,6.15074,5.8986,6.24683,8.82027,6.51388,0.29505205,7.202783415,1.750821293,2.546374262,3.361188679,3.183287551
ENSGALG00000015407,PLAG1,2.15545,2.39461,3.5243,3.25626,3.2187,0.498754363,1.396885417,1.741110671,1.227054908,1.330417929,1.071135902
ENSGALG00000015446,POU2F1,7.98776,12.8809,11.3446,13.7112,11.5218,1.054149111,0.856959405,1.713126951,1.825119992,1.170643917,2.076214976
ENSGALG00000015451,ZNF462,29.1032,19.8547,78.8233,49.7197,33.8656,0.165246824,16.6184845,9.066634329,7.224306861,2.128889734,2.619885834
ENSGALG00000015459,ZFP92,9.06796,7.63439,6.82204,4.7018,6.89298,0.897577557,1.20846523,1.022288223,1.552144366,1.477025218,1.204392321
ENSGALG00000015466,SIM1,0.0551928,0.136674,0,0.0990528,0.174256,0.0533997,0,2.117625932,1.534227278,2.419145299,7.159492716
ENSGALG00000015495,POU1F1,0.0274067,0.0301611,0,0.040979,0,0.044171,0,0.040979,0,1.451510738,1.908882054
ENSGALG00000015547,TADA2B,5.0873,5.30265,4.62663,3.30121,3.83614,0.922340883,1.283574098,1.237961487,1.283969047,1.125989637,1.577934831
ENSGALG00000015605,BACH2,0.830215,2.84358,3.58149,4.89321,3.77797,1.146910923,0.440676193,0.385022307,0.334778024,0.432214552,0.81414485
ENSGALG00000015688,MXD4,0.799494,6.07344,1.34468,3.04455,4.63993,0.991194931,0.7531407,2.220888925,2.06827644,2.07075589,1.542774405
ENSGALG00000015705,NSD2,16.3129,33.7724,25.4252,27.3259,24.3481,0.73691849,1.526736443,2.301729294,2.302703878,1.252920529,3.032559309
ENSGALG00000015763,GABPA,68.3232,60.2172,62.0701,55.9541,62.4785,1.075870669,1.028802103,1.145375234,1.190350083,0.866366225,1.47590453
ENSGALG00000015828,BACH1,5.94498,15.3765,16.5115,20.9291,21.3921,1.577657996,0.331491657,0.282158409,0.286923142,0.612375696,0.677193894
ENSGALG00000016022,RUNX1,0.0509977,0.02807,0,0.0381623,0.082685,1,0,0.264697967,0.236234758,0.725702113,0.018727691
ENSGALG00000016044,SIM2,0.0133822,0.0110471,0,0,0.0487773,0.0323892,0,0,0.0487773,0.967642104,0.954805532
ENSGALG00000016058,ERG,0.321509,0.223516,0.125816,0.253991,0.111721,0,1.078225696,0.869742835,0.472841084,1.755738072,1.429715485
ENSGALG00000016059,ETS2,4.39776,5.87139,10.3333,10.0187,8.44771,3.483620915,0.14183631,0.107253964,0.117875133,0.133343845,0.15856879
ENSGALG00000016086,EGR4,0.250544,0.225712,0.464714,2.35373,0.499215,0.237862427,1.336829448,3.04396801,0.6079595,1.773838181,5.733678809
ENSGALG00000016147,ZBTB21,1.78468,3.61136,7.00226,9.4263,6.1033,0.543348862,1.000185689,0.774227727,0.874928503,0.756245974,1.805977986
ENSGALG00000016191,PKNOX1,4.57388,8.73409,9.97046,8.9668,10.5385,0.753962204,1.017612976,1.136483755,1.090532233,0.767257026,1.822769145
ENSGALG00000016282,ZNF451,13.9384,13.3596,13.949,13.9218,17.49,0.989569145,0.917148286,1.097250136,1.599831693,1.003650713,1.453334175
ENSGALG00000016287,NR0B1,2.38126,1.91784,0.276256,0.936954,1.8515,7.072859956,0.390084652,0.926402278,1.905776515,0.661527264,0.186462364
ENSGALG00000016316,GCM1,0.0164709,0,0.0305301,0,0.0200263,3.920589844,0.068446847,0,0.003374527,0.0164709,0
ENSGALG00000016384,MYT1L,0.134254,0.0900303,0.108779,0.112906,0.0814632,0.186442236,3.83919559,6.35295574,5.662672042,0.774146302,1.240684903
ENSGALG00000016397,SOX11,17.5322,30.6033,43.8726,34.1107,39.8641,0.075789217,18.46008197,9.619052722,16.00466521,3.369963229,18.38787012
ENSGALG00000016431,PAX5,0.0316056,0.0522198,0,0.0710783,0.115697,1,0,0.0710783,0.115697,0.0316056,0.0522198
ENSGALG00000016440,KLF11,21.5275,16.9698,11.1931,13.3183,10.0846,1.642190278,0.942156343,0.766587043,0.634111988,0.764927229,1.550957364
ENSGALG00000016454,E2F6,45.7021,32.4573,23.6133,24.3901,25.8996,1.368775224,0.915478378,1.206952692,1.14942794,0.854916009,1.055377802
ENSGALG00000016462,MYCN,119.433,119.574,113.737,85.8359,77.2078,0.322690945,5.052193458,3.381496218,4.862288949,1.644117914,22.53549264
ENSGALG00000016469,MSGN1,0,0.0207063,0.232573,0,0.30545,0.523500148,0.232573,0,0.30545,0,0.0207063
ENSGALG00000016473,OSR1,0.0172366,0,0.0159615,0,0.0313784,0,0.0159615,0,2.123577104,0.48383846,0
ENSGALG00000016506,ZNF512,45.2945,41.8416,60.7932,55.6095,49.4679,0.936606397,1.142329937,1.156870659,1.265480862,0.866772555,1.61379853
ENSGALG00000016617,NCOA1,12.7522,10.9656,7.31083,12.2869,10.0512,1.606849017,0.451776622,0.633841979,0.526315238,0.983799046,0.676550614
ENSGALG00000016633,HMBOX1,13.236,7.56334,13.9349,10.5642,8.36276,0.513309747,2.170075326,2.142122819,1.700639766,1.490817551,1.952262954
ENSGALG00000016662,GATA4,1.18433,0.0448336,0.49285,0.316659,0.349185,17.80977985,0.062317999,0.034283552,0.045017501,0.122723156,0.00529478
ENSGALG00000016680,TFAP2B,0.172178,2.29623,0.273788,0.331613,1.16776,0.21807676,0.273788,6.353518439,2.088709706,0.795841865,18.00583406
ENSGALG00000016698,SHOX,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000016704,CDC5L,92.0377,73.8695,82.3748,85.4824,97.5962,1.03079704,1.048907542,1.157068913,1.291520494,1.007033215,1.051975369
ENSGALG00000016774,NPAS2,0,0.0212308,0.0476403,0.0192296,0.312183,0.435045539,0.822656764,0.117789457,3.539249031,0,0.357895056
ENSGALG00000016823,TFDP1,85.8034,79.0584,87.4445,77.713,86.257,1.144611725,0.944533137,1.044132407,1.276487746,0.805053434,1.428165747
ENSGALG00000016926,KLF12,3.06354,6.88972,5.73947,7.72718,6.38355,0.785126501,0.755827919,1.07569354,0.956910508,1.143419128,1.896181887
ENSGALG00000016927,KLF5,34.8039,12.2378,67.0532,54.1097,34.5683,1.743347074,0.446631275,0.327429564,0.290614465,0.421397065,0.244100833
ENSGALG00000016947,ELF1,9.40994,5.24719,8.4205,7.78888,5.32579,1.929814144,0.395334207,0.207414745,0.177077148,0.531271842,0.302177418
ENSGALG00000016971,TSC22D1,43.32,69.6235,76.6568,59.9953,55.602,0.417484163,1.959579744,1.364512615,1.090697236,1.588168657,1.187510447
ENSGALG00000016986,LCP1,1.57445,1.767,1.18141,1.73762,1.44892,0.783153181,0.972345907,4.50095323,2.208551178,2.014367779,1.939232977
ENSGALG00000017034,FOXO1,0.221741,0.357462,0.210356,0.447337,0.428106,1.622592177,0.377894308,0.273154543,0.073497999,1.066990987,0.083483659
ENSGALG00000017050,SMAD9,0.799596,1.74246,0.748938,1.19745,1.62251,6.835519095,0.137154065,0.175245134,0.206572334,0.580532181,0.145012858
ENSGALG00000017098,GTF3A,25.6159,20.0722,21.0467,17.1699,22.174,1.082112635,0.970202507,0.734330695,0.843692095,0.760163096,0.965687454
ENSGALG00000017142,PSPC1,178.758,133.592,113.246,98.2722,106.519,1.199750985,0.851300864,0.706019024,0.95068053,1.095216797,0.965002131
ENSGALG00000017195,PGR,0.515895,0.20781,0.284288,0.302931,0.327771,2.400474167,0.442502588,0.495621828,0.587449548,0.864755548,0.24760391
ENSGALG00000017388,YY1,37.0758,33.3295,35.9816,34.538,32.4884,0.743821842,0.821771641,0.718068131,0.716955317,0.887762432,0.91056744
ENSGALG00000017389,SIX4,5.9385,8.31701,6.88959,11.6283,7.4098,1.007917743,0.945516353,1.717200805,1.46950448,0.963879475,1.632508411
ENSGALG00000018439,DLX1,0.0330678,0.159067,0.361943,0,0,0,2.144694896,0,0,0.967452012,0.159067
ENSGALG00000018503,NKX6-3,1.25759,0.577502,0.952731,1.46912,0.855501,0.716461415,2.394795317,2.117369661,3.558537985,1.536338681,0.261180759
ENSGALG00000019087,RFXAP,53.0532,67.4936,40.1335,44.9152,63.9172,1.058088629,0.803203327,1.16555384,1.613276291,1.063744636,1.036597671
ENSGALG00000019178,PRDM15,6.74758,7.11029,9.38532,8.66401,7.37721,0.68483227,1.412390387,1.461715219,1.278209207,0.90055868,1.799285376
ENSGALG00000019842,TFAP2D,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000020359,SIX6,0.0385564,0.15918,0.142977,1.51516,1.73567,0,4.378129105,37.057346,1.73567,0.645054649,0.15918
ENSGALG00000020768,EVX2,0.024984,0,0,0,0,0.0606621,0,0,0,0.483764159,0
ENSGALG00000021570,ZBTB6,6.8918,3.98879,4.20865,2.89936,3.75053,1.511791192,0.727240524,0.625182745,0.713913444,0.867925859,0.57875401
ENSGALG00000021636,CUX1,4.78061,7.38678,7.1435,9.7556,10.8252,1.045523903,0.657671841,0.812053107,0.787837326,0.755145947,0.662236088
ENSGALG00000022622,HOXA4,0,0.0500837,0,0.0454057,1.32877,0.0980519,0,0.529387212,6.348425996,0,0.165570876
ENSGALG00000022866,ZNF654,5.96058,6.77032,9.2455,7.13962,6.91018,0.738292142,1.771138046,1.652907907,1.391041603,1.055943622,2.089908104
ENSGALG00000022896,IRX4,0.0764667,0.115725,0.047227,0.14298,0.402531,3.918140047,0.547981286,0.143082161,0.55803382,1.45146301,0.172168317
ENSGALG00000023114,TAL2,0.151467,0.251402,0,0,0.570575,0.380664,0,0,2.165534386,0.483003501,0.251402
ENSGALG00000023195,DLX6,0.117475,1.8437,0.436094,1.1225,5.22917,0.327424821,2.912866618,2.571250555,9.423048507,0.351815304,0.254088962
ENSGALG00000023296,TAL1,0.157307,0.15574,0.0874072,0.240374,0.45426,1.023476327,0.65718711,0.480709543,0.216128004,1.042983875,0.442717365
ENSGALG00000023303,SIX2,0.0368586,0.395916,0,0.24883,0.765503,1,0,0.24883,12.08216471,0.0368586,12.43872784
ENSGALG00000023415,HMX3,0.451017,0.403727,0,0.16917,0.597019,0.274721,0,2.117433246,9.240263981,1.658419009,0.654712251
ENSGALG00000023419,HOXD4,0,0.0197205,0.0885932,0,0.261756,1.30848643,2.187054409,0,1.596151032,0,0.050300341
ENSGALG00000023420,HOXD3,0,0,0,0,0.114321,1,0,0,0.945802171,0,0
ENSGALG00000023738,IRX6,0.205915,0.267082,0.108974,0.219933,0.480193,2.687145558,1.096602539,0.756282496,1.057782369,2.257941421,0.079262227
ENSGALG00000024047,MYCL,43.1012,54.8507,34.7213,30.7018,46.4404,0.481701434,2.001885346,2.384994834,2.552638088,1.668765148,1.561905928
ENSGALG00000024081,TGIF2,49.9198,31.7685,49.6453,47.4679,38.6324,1.045829112,0.804784422,0.950727047,0.910329942,1.062593658,0.799664211
ENSGALG00000024378,ZNF414,6.499,10.2038,5.10819,5.90743,6.13514,0.577355188,1.277449897,1.559729846,1.398663606,1.473813114,1.3482573
ENSGALG00000025759,TFDP2,54.7736,61.5819,63.2859,60.67,60.0753,1.018783015,1.111882399,1.110787658,1.303909865,0.709335364,1.929596044
ENSGALG00000025774,HOXB2,0.0664781,0.0182991,0.123297,0.149332,1.72663,0,0.123297,0.149332,1.72663,0.580533918,0.95556159
ENSGALG00000025817,NHLH1,0.380393,0.213085,0.176218,0.670694,0.181576,0.933026138,3.835219915,1.294091542,0.865773124,1.593749738,1.814153265
ENSGALG00000025867,ALX3,0.0992554,0.0821678,0,0,4.66E-10,1,0,0,0,0.0992554,0.968740568
ENSGALG00000025887,ATF3,8.04025,0.554431,72.8959,91.7204,26.7946,0.15585513,2.758564709,0.386422198,0.283114122,0.438835158,0.038063889
ENSGALG00000025898,SMAD6,1.35932,1.47652,1.88256,2.51194,2.46011,2.202867372,0.202088124,0.196560116,0.179278255,0.418422251,0.063224514
ENSGALG00000025907,ZBTB7A,8.669,7.20108,12.4197,12.2778,7.8057,0.655267841,1.002785583,1.261626927,0.745530086,1.114545272,0.904124449
ENSGALG00000025929,HOXA5,0.0606032,0,0,0,0.498949,1,0,0,0.498949,0.388988235,0
ENSGALG00000026231,ARID3A,17.7978,21.5107,29.5499,33.3761,26.9089,1.081990125,0.663677301,0.5771526,0.46763035,0.715132959,0.428719484
ENSGALG00000026252,FOXE1,3.96448,0.969483,13.9075,9.10736,3.413,0.687994248,1.028722114,0.93690854,0.533312082,0.541734762,0.207141209
ENSGALG00000026258,MAF,1.00394,2.10619,1.10419,1.31367,1.62524,0.961981181,1.329753412,0.835120754,0.472029485,1.574511465,1.09347711
ENSGALG00000026264,MAFA,75.4227,13.3459,46.7438,15.6284,8.39234,0.320021051,6.740487802,2.305294755,1.509041837,3.900575601,1.031926081
ENSGALG00000026276,TCF15,1.58972,0.762942,0.185496,0.674103,1.87886,4.054788243,0.272553358,0.952857712,2.052228128,2.06184016,1.071627523
ENSGALG00000026467,MESP1,0.766468,1.0637,0,0.0689403,0.374008,0.521895,0,1.058741955,7.100860439,1.151757311,1.217098187
ENSGALG00000026525,CEBPA,0.424269,0.146058,0.131333,0.159095,0.302249,1.966527834,0.27275295,0.096247966,0.191305311,2.902294369,0.062940571
ENSGALG00000026534,ZNF469,0.582363,0.184914,2.90576,0.971908,0.254089,0.111987914,23.00516986,1.6160597,0.52204991,9.434310412,0.842590188
ENSGALG00000026558,ZNF362,8.63004,12.3475,7.95796,11.9636,9.73639,0.88995044,1.285981151,1.537192461,1.309050452,1.116527112,1.011460074
ENSGALG00000026590,KLF13,0.225688,0.249012,0.140321,0.51024,0.278233,2.639840081,1.08223943,0.793936555,2.143964554,0.414450911,1.280168625
ENSGALG00000026631,HOXA10,0.0307907,0,0,0,0,1,0,0,0,0.967476073,0
ENSGALG00000026698,FEV,0.177996,0.231011,0.4246,0.114285,0.309818,1.599679699,0.427769343,0.117640217,0.354777132,3.386329954,0.10728829
ENSGALG00000026744,OTP,0.211351,0.40745,0.654229,0.475514,0.387159,0.131099355,10.91038108,0.475514,1.598740528,0.362787001,1.488173504
ENSGALG00000026790,DMRT2,0.0381198,0.0314753,0.0353388,0,1.48405,0,1.094582038,0,15.12347535,0.387033301,0.636861753
ENSGALG00000026928,KLF4,2.16016,1.45315,0.533843,2.90931,1.40062,1.161566228,1.408181461,2.450357955,2.429497698,1.293346346,1.313166456
ENSGALG00000026989,HOXA7,0.209957,0,0.157977,0.0956942,0.236759,0,2.178887916,0.343367792,0.356339364,0.787908014,0
ENSGALG00000027069,TSC22D3,1.13144,5.31996,1.6154,27.0024,10.6486,1.222310264,1.638607599,0.670217677,0.516148108,1.048114868,3.723949656
ENSGALG00000027138,ETV3L,0,0,0.0557163,0,0.0366107,1.309841106,1.09218308,0,0.710020189,0,0
ENSGALG00000027144,PTF1A,0,0,0,0.261474,0.17008,1,0,0.378130735,4.256032591,0,0
ENSGALG00000027188,SREBF1,4.40674,11.6465,5.00121,8.76665,8.00186,0.510144545,1.336857328,1.067178832,0.965333288,2.477283204,0.747437732
ENSGALG00000027209,SPIC,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000027213,ALX1,0.224374,1.00056,0.166463,0.151211,0.0546377,0,0.166463,3.176314651,0.0546377,9.675547008,17.20053017
ENSGALG00000027234,HOXA13,0.0357533,0.0295406,0.0664076,0,0,1.311108969,0.0664076,0,0,0.0357533,0.136675982
ENSGALG00000027247,EOMES,58.5513,3.30641,83.3216,36.7651,14.5984,0.115430813,6.859833859,7.193511085,3.597428296,0.701616498,2.345670342
ENSGALG00000027365,HIVEP3,3.20864,0.268176,3.12214,2.33282,0.698209,0.047713427,15.00386854,1.212156798,0.500185543,4.388501902,2.791354146
ENSGALG00000027374,KLF9,0.271288,0.160124,0,0,0.284209,1,0,0,0.355454973,3.385898414,0.191397831
ENSGALG00000027498,FOXB1,2.6928,20.5673,4.09438,10.3798,13.1213,0.097202018,29.42506432,39.87798178,37.40478688,1.520170714,583.870345
ENSGALG00000027513,HOXD9,0.0384948,0,0,0,0.0940933,1,0,0,0.157974061,0.967402914,0
ENSGALG00000027562,PURG,9.17724,3.34819,3.73172,4.14373,3.35268,1.245080017,1.212688034,1.141768755,1.099069979,1.15252577,0.883516025
ENSGALG00000027591,TSC22D2,28.7728,27.7889,26.1917,23.1315,20.3177,1.008521784,1.067693662,0.818483868,0.79402305,1.034858795,1.115482498
ENSGALG00000027772,NANOG,362.954,14.9101,192.021,87.4531,41.8546,1.823534926,0.4221253,0.154716063,0.164814983,0.844961367,0.366915787
ENSGALG00000027823,TFAP4,27.2735,21.5797,18.9685,17.9023,16.0312,0.835732926,1.562222039,1.472143873,1.519861962,0.978140803,2.234726139
ENSGALG00000027838,HMG20B,28.0239,21.8281,22.2553,26.3015,24.5654,0.924543817,0.83843053,0.658926187,0.542549644,1.341594657,0.56473842
ENSGALG00000027864,NFKBIA,51.2292,21.3533,18.5062,56.6694,21.2096,1.237709524,0.9485446,1.751509832,0.934640062,1.776989996,1.711646213
ENSGALG00000027905,CSRNP1,2.51509,8.82574,2.81147,7.88954,8.75091,2.040672673,0.255017869,0.428933204,0.391126596,1.124721066,0.408077642
ENSGALG00000027907,NR2F1,0.107532,0.177638,0.249425,0.181261,0.443042,0.261751629,5.466226315,3.1769632,4.79866993,0.967527735,0.341557677
ENSGALG00000027925,HOXA3,0.0130457,0.0323092,0.0483468,0.0585481,0.951008,7.183763972,0.365292291,0.066182743,1.148602002,0.056916177,0.007420374
ENSGALG00000028015,HES1,85.1331,30.3498,14.7641,32.6499,55.5232,1.017305491,1.965093343,4.624173241,10.88487439,1.656624408,0.635715064
ENSGALG00000028037,FOS,3.60734,2.03455,44.2152,155.971,62.9047,0.4613029,0.836526619,1.248507116,0.793653017,0.565891874,0.201552346
ENSGALG00000028081,ONECUT3,0.0765562,0.273988,0.0473465,0,0.093279,3.926541561,1.093167372,0,2.12869039,0.967522685,4.142013802
ENSGALG00000028091,MYF5,0,0.193447,0,0,0.0573163,0.114331,0,0,0.711731412,0,0.532045623
ENSGALG00000028236,PRRX2,0.463354,0.0521538,0.0780294,0.118113,0.0895033,1.631961799,2.192896568,0.118113,0.619545775,1.013741787,0.357958242
ENSGALG00000028483,NKX2-8,0.207598,2.40285,0.0965629,0.46801,10.308,0,0.0965629,0.46801,57.69230769,0.644852468,5.36548059
ENSGALG00000028817,OTX1,2.2081,43.1932,10.409,16.7356,17.2115,0.103268325,2.000749632,5.655160762,19.6550783,8.983429415,7.830699725
ENSGALG00000028819,FOXB2,0,0.303315,0,0,0.0814842,1,0,0,0.710361963,0,0.751555442
ENSGALG00000028908,HOXA6,0.101769,0,0,0.148424,0.249481,1,0,0.456647079,0.949532049,0.374370954,0
ENSGALG00000028912,SCRT2,0.129022,0,0,0.0968522,0.105235,1,0,0.0968522,0.105235,2.902077218,0
ENSGALG00000028942,ZBTB25,3.77658,4.75076,3.40152,3.07966,3.74826,0.418798067,1.212580966,1.006503778,0.988872004,1.274098215,1.214664666
ENSGALG00000028983,HOXA9,0.0185053,0,0,0,0,0.0897034,0,0,0,0.967592326,0
ENSGALG00000029022,NPAS3,0.0628787,0.253023,0.121592,0,0.00952849,1.042099809,2.739712446,0,0.00952849,0.0628787,6.204129171
ENSGALG00000029023,DMRTB1,0.680222,0.871073,0.505279,0.382547,0.456754,0.983043032,0.415734044,0.661705208,1.302447468,0.716625878,1.289301911
ENSGALG00000029024,TCF21,0.0286914,0.0710976,0.159753,0.129003,0.0699694,1.746057977,0.655485666,0.17645876,0.157752531,0.161249241,0.068294126
ENSGALG00000029270,GATA3,0.182923,0.589033,0.542606,2.95716,5.00634,1.55237502,0.515177927,1.772856441,3.127203448,1.612650974,0.023668206
ENSGALG00000029278,FOXL1,0,0.129631,0.146129,0.354256,0.193243,0,0.146129,1.05857393,0.193243,0,0.274396039
ENSGALG00000029282,FOXL2,0.949542,0.0980444,0.275394,0.0667163,0.144761,2.619530563,0.910215859,0.211749378,0.405706647,0.673033087,0.078057721
ENSGALG00000029382,BARX2,0.19945,0.329637,0.0741235,0.269394,0.341374,3.936079651,0.272503851,0.397015977,0.995433604,1.209234929,0.638057318
ENSGALG00000029387,PURA,5.04169,5.67899,7.13357,9.04463,7.42658,1.48102563,0.70414676,0.517839128,0.314171736,0.469142799,0.23744575
ENSGALG00000029393,HOXC10,0.0969133,0,0,0,0,1,0,0,0,2.418950085,0
ENSGALG00000029401,SIX1,1.14794,4.29682,1.83792,4.43389,10.4455,0.955438757,0.27681811,1.043022818,2.923265505,1.10021277,0.28468016
ENSGALG00000029439,HOXC9,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000029530,STAT6,8.65607,5.44044,5.02629,7.3053,5.21808,0.831738718,1.36310975,1.138473526,1.06140515,1.647068561,1.070592379
ENSGALG00000029691,NFKBIB,103.065,64.6048,57.7714,56.7216,64.3363,0.894572401,0.987057676,0.73172544,0.835623182,1.017423495,0.718063285
ENSGALG00000029692,NEUROG1,0,0.297721,0.0477737,0,0.188247,0,0.0477737,0,0.188247,0,13.38216257
ENSGALG00000029779,GSX1,0,0,0,0,0,0.362831,0,0,0,0,0
ENSGALG00000030008,HHEX,6.46575,2.98607,1.73933,2.22135,2.36498,0.285161528,7.528263504,2.193211102,0.878182277,3.595299129,0.794059848
ENSGALG00000030237,PITX1,0.464893,1.40188,0.460357,0.77913,2.27501,3.341754334,0.20801643,0.149317547,0.212908267,0.236322184,0.768625129
ENSGALG00000030291,IRF9,7.64981,1.23918,2.6467,1.98974,2.09748,1.624528658,0.880771253,0.418852069,0.709470978,0.973794724,1.665772738
ENSGALG00000030353,SOX1,0.574627,5.99017,0.420954,1.22947,4.40002,0.614675238,3.104838472,14.47034537,63.98642331,2.773898771,57.60609703
ENSGALG00000030396,HMGA1,784.099,647.063,540.821,754.024,833.219,0.340667245,3.591895967,3.09589581,3.646520523,1.616468997,3.207490024
ENSGALG00000030416,HOXC5,0.170545,0,0,0,0.139557,1,0,0,0.139557,0.725423974,0
ENSGALG00000030442,FOXC1,0.0647651,0.147043,0.0600219,0.07269,0.177165,5.227208735,0.115285285,0.081445652,0.26573222,0.774087328,0.076682346
ENSGALG00000030516,EMX1,0.474846,0.218108,0.196348,0.95165,1.55277,2.629789965,0.217435793,0.60494816,2.44231477,2.176355736,0.092134433
ENSGALG00000030530,HAND2,0.39715,0.140746,0.316846,0,0.696385,0,0.316846,0,0.075824407,0.677062556,0.049579574
ENSGALG00000030601,NKX3-1,0,0,0,0,0,1,0,0,0,0,0
ENSGALG00000030657,THAP11,1.94806,3.53437,2.69229,1.98598,3.01248,0.687210516,1.084957707,0.592829851,0.993630825,0.768780881,1.278757268
ENSGALG00000030661,STAT2,4.42653,3.27466,3.04965,3.61672,3.13046,0.865210762,1.370672336,1.764718511,1.101188969,1.425136186,0.816285528
ENSGALG00000030822,DRGX,1.29783,0.153251,2.41329,0.626546,1.36208,0.140728217,7.620137733,0.635210912,0.948913551,1.593244642,1.276857576
ENSGALG00000030844,DMTF1,6.73173,7.18448,5.02144,7.25895,5.99138,1.011498694,0.892556049,1.837685599,1.538819928,1.22252611,1.14317174
ENSGALG00000030875,HMX2,0.130791,0,0.0810441,0,0,0,0.0810441,0,0,0.130791,0
ENSGALG00000030879,AR,0.394344,0.246546,0.365067,0.401868,0.202912,0.395324694,3.621552716,1.985307848,0.660419793,1.205067871,0.318055335
ENSGALG00000030889,FOXA2,9.93154,1.2326,14.3177,16.1374,10.6344,0.249831328,4.455706523,6.091492807,2.938069136,1.373961043,0.452907005
ENSGALG00000030932,NKX2-3,0.271663,0.189814,0.0387515,0.234271,0.330647,1.307833245,0.547079485,2.642421358,1.316893751,2.515677668,0.05815665
ENSGALG00000030944,PAX3,0.919283,4.35471,1.35467,2.67395,2.01029,1.697092281,2.682419241,3.327513601,3.330218951,0.822381758,9.811352637
ENSGALG00000030991,IRX1,0.615797,5.92881,3.95211,7.50487,8.76148,0.269709092,2.532348701,7.515489387,12.19524688,0.981742498,0.586505683
ENSGALG00000030998,MTA2,152.663,148.011,106.041,126.379,107.55,1.000037721,1.14500528,1.223606754,1.099144803,1.130811908,0.997916667
ENSGALG00000031010,OLIG2,0.102834,1.52845,0.0381387,0.277146,1.60194,0,0.0381387,3.176331035,1.60194,0.96756711,3.582814119
ENSGALG00000031144,ZIC3,21.6708,121.43,45.6811,55.1188,58.394,0.004946531,192.848971,185.9903561,60.88479705,16.681138,287.4695201
ENSGALG00000031211,LBX2,0.032248,0.0532814,0,0.072528,0.0787086,1,0,1.058736459,0.0787086,0.967461284,0.0532814
ENSGALG00000031340,E2F7,9.81546,13.1227,15.5594,13.0046,12.6255,1.175951515,0.78383702,0.778620652,0.769880422,0.693177308,0.747570327
ENSGALG00000031423,DMRTA2,0.832941,2.81626,3.42906,3.91937,4.28207,0.092180364,3.42906,3.91937,31.93263086,0.774015221,9.632454544
ENSGALG00000031447,PURB,3.44422,1.9179,2.921,2.19054,2.10417,1.155354331,1.090552034,1.101067118,0.990780459,1.186692255,1.235967366
ENSGALG00000031475,MAFG,4.23607,6.18338,5.36069,8.25084,5.8633,0.635666304,1.250697594,1.082439373,0.909964243,1.041622406,1.542670955
ENSGALG00000031534,ARID5B,0.314284,0.366513,2.74531,2.02215,1.07749,0.487030609,0.386532721,0.12905336,0.052540497,0.578105197,0.088989273
ENSGALG00000031589,ZNF592,2.26655,4.51149,4.49895,3.72046,3.74751,0.632549817,1.025238139,0.941178554,0.970809727,0.698382033,1.25537113
ENSGALG00000031604,TET1,3.24119,6.09714,9.4835,9.61513,7.19106,0.668783677,1.750550075,2.206625985,1.658489221,1.100465489,2.76701263
ENSGALG00000031605,POU3F1,0.95449,2.41462,0.941235,0.804783,1.05502,0.308187647,3.713559195,6.352480109,5.147493633,0.884556929,7.208423391
ENSGALG00000031700,TRPS1,1.84068,1.24849,1.64029,3.41301,1.76964,3.397783319,0.429812724,0.966798103,0.820428657,0.705190044,0.49707763
ENSGALG00000031713,POU6F2,0,0.0127263,0,0,0.0187379,0.0373302,0,0,0.11809055,0,0.477489917
